transaction_id,customer_id,product_id,quantity,unit_price,total_amount,transaction_date,source_file
12287,738,37,9,39.34,354.06,2015-12-01,transactions.csv
12288,361,36,2,91.06,182.12,2020-06-01,transactions.csv
12289,7261,7,10,32.87,328.7,2021-10-23,transactions.csv
12290,2172,25,3,238.5,715.5,2018-01-29,transactions.csv
12291,6913,33,1,201.86,201.86,2018-10-12,transactions.csv
12292,9152,49,4,283.78,1135.12,2019-09-25,transactions.csv
12293,4825,35,4,185.06,740.24,2018-02-24,transactions.csv
12294,720,11,5,71.05,355.25,2019-12-14,transactions.csv
12295,2929,38,5,108.25,541.25,2022-11-13,transactions.csv
12296,7855,47,3,467.23,1401.69,2021-12-12,transactions.csv
12297,3843,10,3,309.88,929.64,2021-06-04,transactions.csv
12298,2970,6,1,271.54,271.54,2015-12-03,transactions.csv
12299,8726,11,4,258.92,1035.68,2023-09-17,transactions.csv
12300,9883,2,7,346.45,2425.15,2016-10-19,transactions.csv
12301,7866,15,7,298.97,2092.79,2019-08-04,transactions.csv
12302,8754,36,1,391.43,391.43,2021-07-09,transactions.csv
12303,4623,14,6,489.36,2936.16,2021-11-21,transactions.csv
12304,5044,19,3,464.86,1394.58,2017-11-16,transactions.csv
12305,5890,16,9,10.86,97.74,2022-04-30,transactions.csv
12306,5606,16,10,58.71,587.1,2018-12-15,transactions.csv
12307,4538,16,10,483.9,4839.0,2023-05-29,transactions.csv
12308,1853,10,6,136.82,820.92,2018-06-05,transactions.csv
12309,9501,8,6,231.61,1389.66,2015-03-11,transactions.csv
12310,3541,35,7,134.88,944.16,2021-05-25,transactions.csv
12311,9752,3,9,335.6,3020.4,2022-01-02,transactions.csv
12312,6394,7,6,429.63,2577.78,2021-07-08,transactions.csv
12313,7931,7,7,195.08,1365.56,2019-10-18,transactions.csv
12314,6885,30,10,81.35,813.5,2023-01-19,transactions.csv
12315,9255,3,7,51.59,361.13,2023-12-23,transactions.csv
12316,9657,34,7,46.8,327.6,2022-04-17,transactions.csv
12317,9293,3,4,415.94,1663.76,2015-07-16,transactions.csv
12318,37,3,7,298.9,2092.3,2024-02-06,transactions.csv
12319,3272,33,3,61.13,183.39,2016-04-08,transactions.csv
12320,4883,15,6,285.62,1713.72,2024-07-04,transactions.csv
12321,3262,27,6,279.95,1679.7,2016-04-15,transactions.csv
12322,564,14,3,67.81,203.43,2016-12-28,transactions.csv
12323,6100,1,7,82.34,576.38,2022-03-03,transactions.csv
12324,9986,22,1,185.57,185.57,2021-08-09,transactions.csv
12325,5694,21,4,369.57,1478.28,2023-12-27,transactions.csv
12326,8971,5,8,78.1,624.8,2015-11-29,transactions.csv
12327,8242,33,4,311.26,1245.04,2017-07-29,transactions.csv
12328,6943,15,5,387.89,1939.45,2017-08-18,transactions.csv
12329,4356,17,2,389.65,779.3,2016-03-10,transactions.csv
12330,6728,48,5,83.92,419.6,2020-07-01,transactions.csv
12331,3722,31,7,123.86,867.02,2017-06-05,transactions.csv
12332,8393,22,6,163.94,983.64,2024-11-13,transactions.csv
12333,2088,50,5,150.8,754.0,2020-09-18,transactions.csv
12334,4793,50,3,233.83,701.49,2015-05-21,transactions.csv
12335,8110,34,1,214.55,214.55,2024-01-23,transactions.csv
12336,3386,36,8,383.89,3071.12,2023-01-03,transactions.csv
12337,2067,2,4,34.92,139.68,2022-01-05,transactions.csv
12338,3395,46,7,113.07,791.49,2022-01-19,transactions.csv
12339,8391,37,4,305.47,1221.88,2015-05-01,transactions.csv
12340,9060,14,1,307.04,307.04,2021-12-27,transactions.csv
12341,5332,11,10,475.26,4752.6,2020-01-05,transactions.csv
12342,8977,37,7,8.13,56.91,2021-06-12,transactions.csv
12343,4959,29,10,215.03,2150.3,2022-08-04,transactions.csv
12344,2587,13,2,440.91,881.82,2022-07-24,transactions.csv
12345,478,44,4,131.59,526.36,2020-04-25,transactions.csv
12346,7997,41,7,363.61,2545.27,2021-10-16,transactions.csv
12347,8031,25,9,472.96,4256.64,2017-02-12,transactions.csv
12348,1194,11,9,304.1,2736.9,2018-02-14,transactions.csv
12349,1318,20,9,375.09,3375.81,2016-08-29,transactions.csv
12350,3008,9,7,14.15,99.05,2017-05-03,transactions.csv
12351,4303,10,2,457.32,914.64,2023-05-17,transactions.csv
12352,4818,21,3,333.84,1001.52,2020-02-14,transactions.csv
12353,1051,8,4,355.5,1422.0,2016-06-21,transactions.csv
12354,5038,41,2,43.35,86.7,2017-09-18,transactions.csv
12355,98,28,7,416.0,2912.0,2023-08-31,transactions.csv
12356,9283,16,10,304.5,3045.0,2015-10-16,transactions.csv
12357,8990,20,6,356.42,2138.52,2020-06-05,transactions.csv
12358,4025,40,10,348.7,3487.0,2022-12-30,transactions.csv
12359,6754,36,10,464.9,4649.0,2020-03-19,transactions.csv
12360,2109,15,3,423.28,1269.84,2015-01-29,transactions.csv
12361,5201,47,8,143.55,1148.4,2021-04-29,transactions.csv
12362,9679,48,10,439.25,4392.5,2021-10-23,transactions.csv
12363,1056,33,5,483.1,2415.5,2015-01-23,transactions.csv
12364,5417,25,4,348.43,1393.72,2016-02-20,transactions.csv
12365,1274,9,1,374.83,374.83,2017-11-28,transactions.csv
12366,9029,34,5,195.09,975.45,2017-06-08,transactions.csv
12367,9742,20,4,305.46,1221.84,2021-03-04,transactions.csv
12368,8532,50,8,27.31,218.48,2023-08-26,transactions.csv
12369,9698,45,4,479.21,1916.84,2020-12-07,transactions.csv
12370,7409,48,3,409.26,1227.78,2021-10-02,transactions.csv
12371,8826,46,8,278.22,2225.76,2020-10-30,transactions.csv
12372,2564,5,8,204.41,1635.28,2022-08-15,transactions.csv
12373,1200,10,6,86.18,517.08,2019-10-14,transactions.csv
12374,4565,49,3,42.32,126.96,2019-01-10,transactions.csv
12375,1361,21,7,261.0,1827.0,2017-11-23,transactions.csv
12376,2588,35,7,327.17,2290.19,2022-11-25,transactions.csv
12377,3521,32,1,9.41,9.41,2024-02-25,transactions.csv
12378,2730,1,6,247.65,1485.9,2016-12-26,transactions.csv
12379,5260,37,4,81.46,325.84,2016-07-22,transactions.csv
12380,3021,22,3,128.17,384.51,2024-08-15,transactions.csv
12381,6862,16,7,143.28,1002.96,2015-09-12,transactions.csv
12382,5682,36,9,238.54,2146.86,2015-05-23,transactions.csv
12383,7890,3,1,167.34,167.34,2024-02-25,transactions.csv
12384,372,47,7,25.78,180.46,2021-03-24,transactions.csv
12385,648,42,5,199.5,997.5,2016-04-11,transactions.csv
12386,8009,39,2,62.91,125.82,2023-04-18,transactions.csv
12387,6469,44,9,479.54,4315.86,2020-10-24,transactions.csv
12388,9711,6,3,452.31,1356.93,2022-12-03,transactions.csv
12389,3507,50,1,408.54,408.54,2023-01-28,transactions.csv
12390,7370,48,2,403.2,806.4,2016-02-19,transactions.csv
12391,2399,13,5,210.31,1051.55,2021-01-05,transactions.csv
12392,4034,35,2,47.23,94.46,2024-07-16,transactions.csv
12393,558,39,6,240.9,1445.4,2022-11-12,transactions.csv
12394,4566,18,8,181.6,1452.8,2023-02-15,transactions.csv
12395,8273,32,3,131.32,393.96,2015-05-12,transactions.csv
12396,7477,32,1,189.71,189.71,2020-10-10,transactions.csv
12397,1075,23,9,47.95,431.55,2020-05-25,transactions.csv
12398,4476,41,5,490.31,2451.55,2015-06-07,transactions.csv
12399,7765,8,4,198.73,794.92,2019-12-23,transactions.csv
12400,1764,11,4,314.34,1257.36,2015-05-17,transactions.csv
12401,4615,12,3,343.56,1030.68,2016-02-21,transactions.csv
12402,4344,19,2,225.83,451.66,2022-07-22,transactions.csv
12403,8924,47,4,218.13,872.52,2015-11-21,transactions.csv
12404,2849,42,10,121.84,1218.4,2015-09-09,transactions.csv
12405,7161,2,4,16.89,67.56,2018-02-18,transactions.csv
12406,9128,8,10,76.64,766.4,2016-05-27,transactions.csv
12407,2990,45,3,358.1,1074.3,2019-10-04,transactions.csv
12408,1742,26,7,455.34,3187.38,2021-08-31,transactions.csv
12409,418,48,4,320.16,1280.64,2017-01-19,transactions.csv
12410,8536,16,8,330.95,2647.6,2017-01-24,transactions.csv
12411,3255,22,3,346.37,1039.11,2021-05-31,transactions.csv
12412,6605,45,6,248.79,1492.74,2019-01-11,transactions.csv
12413,2488,50,3,140.18,420.54,2017-10-22,transactions.csv
12414,1523,4,6,397.22,2383.32,2019-09-26,transactions.csv
12415,7011,20,6,413.09,2478.54,2022-04-05,transactions.csv
12416,1756,26,2,469.0,938.0,2023-10-17,transactions.csv
12417,2694,12,10,150.88,1508.8,2020-12-16,transactions.csv
12418,1263,3,9,480.23,4322.07,2015-02-25,transactions.csv
12419,1124,19,4,139.42,557.68,2016-12-16,transactions.csv
12420,1211,39,7,208.42,1458.94,2020-07-17,transactions.csv
12421,6137,2,10,264.88,2648.8,2017-10-21,transactions.csv
12422,1215,24,10,246.54,2465.4,2018-07-28,transactions.csv
12423,3497,22,8,321.9,2575.2,2020-03-23,transactions.csv
12424,6753,23,3,151.82,455.46,2024-06-20,transactions.csv
12425,508,28,2,468.11,936.22,2016-03-16,transactions.csv
12426,7218,31,4,72.08,288.32,2015-01-02,transactions.csv
12427,2111,47,3,191.75,575.25,2015-09-22,transactions.csv
12428,2193,40,8,214.38,1715.04,2015-10-11,transactions.csv
12429,8124,4,1,233.66,233.66,2023-05-02,transactions.csv
12430,5076,17,3,475.43,1426.29,2016-12-19,transactions.csv
12431,3987,28,7,7.61,53.27,2020-05-10,transactions.csv
12432,2997,40,5,484.1,2420.5,2020-07-12,transactions.csv
12433,7923,15,8,300.85,2406.8,2021-07-28,transactions.csv
12434,1070,50,1,317.29,317.29,2024-02-20,transactions.csv
12435,973,8,5,138.57,692.85,2020-04-02,transactions.csv
12436,3421,35,5,175.54,877.7,2018-11-13,transactions.csv
12437,8668,10,9,21.32,191.88,2019-05-13,transactions.csv
12438,4725,39,7,184.33,1290.31,2021-07-01,transactions.csv
12439,8330,11,7,442.98,3100.86,2015-10-30,transactions.csv
12440,6407,44,9,288.88,2599.92,2015-04-11,transactions.csv
12441,9169,39,6,495.92,2975.52,2018-06-27,transactions.csv
12442,1136,35,2,155.27,310.54,2022-11-21,transactions.csv
12443,4901,32,6,54.19,325.14,2023-05-24,transactions.csv
12444,4524,12,2,208.79,417.58,2018-03-15,transactions.csv
12445,5855,8,10,34.22,342.2,2023-12-20,transactions.csv
12446,2984,48,10,387.8,3878.0,2019-07-12,transactions.csv
12447,5120,24,3,218.87,656.61,2021-04-22,transactions.csv
12448,6382,4,10,442.94,4429.4,2023-04-06,transactions.csv
12449,6978,31,3,299.56,898.68,2019-01-26,transactions.csv
12450,7188,24,1,162.83,162.83,2018-10-15,transactions.csv
12451,686,41,6,172.75,1036.5,2023-08-24,transactions.csv
12452,5530,11,4,286.65,1146.6,2018-11-02,transactions.csv
12453,8139,10,7,485.99,3401.93,2021-06-02,transactions.csv
12454,3943,12,2,393.44,786.88,2023-05-10,transactions.csv
12455,2408,18,6,214.56,1287.36,2016-08-23,transactions.csv
12456,8053,45,4,380.47,1521.88,2024-09-18,transactions.csv
12457,6055,18,8,405.35,3242.8,2024-08-11,transactions.csv
12458,6737,14,8,105.76,846.08,2017-11-16,transactions.csv
12459,4309,39,8,156.33,1250.64,2024-04-28,transactions.csv
12460,9846,44,1,229.65,229.65,2018-07-05,transactions.csv
12461,66,43,3,488.22,1464.66,2022-05-27,transactions.csv
12462,5611,17,9,313.83,2824.47,2018-04-04,transactions.csv
12463,4798,30,1,235.13,235.13,2022-01-09,transactions.csv
12464,4077,45,6,353.83,2122.98,2023-09-09,transactions.csv
12465,1399,11,9,400.54,3604.86,2017-06-29,transactions.csv
12466,942,17,10,44.95,449.5,2023-06-18,transactions.csv
12467,1218,14,7,110.24,771.68,2023-10-15,transactions.csv
12468,9791,20,10,161.45,1614.5,2024-09-20,transactions.csv
12469,8819,41,4,82.76,331.04,2021-03-18,transactions.csv
12470,6318,14,6,370.62,2223.72,2020-03-04,transactions.csv
12471,8888,15,1,39.08,39.08,2018-01-15,transactions.csv
12472,8958,49,6,45.89,275.34,2019-09-04,transactions.csv
12473,4612,12,9,114.32,1028.88,2015-01-21,transactions.csv
12474,4913,17,2,339.89,679.78,2022-07-03,transactions.csv
12475,3375,36,1,318.83,318.83,2017-08-30,transactions.csv
12476,4765,14,8,164.76,1318.08,2021-04-25,transactions.csv
12477,9775,16,4,399.71,1598.84,2019-08-10,transactions.csv
12478,9071,39,1,81.85,81.85,2020-01-14,transactions.csv
12479,4422,9,5,457.37,2286.85,2023-12-23,transactions.csv
12480,3883,34,1,461.03,461.03,2022-06-22,transactions.csv
12481,2528,18,9,488.9,4400.1,2015-11-16,transactions.csv
12482,8750,4,9,142.43,1281.87,2017-04-29,transactions.csv
12483,6179,22,8,468.09,3744.72,2024-06-23,transactions.csv
12484,1419,41,10,330.13,3301.3,2015-09-02,transactions.csv
12485,3931,22,2,224.44,448.88,2021-01-20,transactions.csv
12486,3411,23,5,72.34,361.7,2019-12-23,transactions.csv
12487,953,24,4,449.13,1796.52,2022-04-25,transactions.csv
12488,3706,31,6,120.57,723.42,2021-04-13,transactions.csv
12489,2506,6,3,156.41,469.23,2022-04-10,transactions.csv
12490,6172,22,5,435.03,2175.15,2019-02-26,transactions.csv
12491,2626,46,7,225.6,1579.2,2020-11-18,transactions.csv
12492,5827,30,7,301.56,2110.92,2024-04-15,transactions.csv
12493,7955,37,3,308.62,925.86,2019-03-28,transactions.csv
12494,4467,11,5,494.67,2473.35,2022-03-14,transactions.csv
12495,4554,2,6,246.89,1481.34,2020-10-26,transactions.csv
12496,6433,5,2,152.47,304.94,2021-09-09,transactions.csv
12497,2351,6,7,262.03,1834.21,2020-03-12,transactions.csv
12498,241,40,9,170.76,1536.84,2024-08-13,transactions.csv
12499,9795,35,4,42.94,171.76,2022-11-07,transactions.csv
12500,6683,12,2,371.96,743.92,2021-07-22,transactions.csv
12501,161,4,1,196.32,196.32,2022-11-01,transactions.csv
12502,6621,6,4,372.55,1490.2,2017-01-08,transactions.csv
12503,2003,39,6,478.59,2871.54,2016-06-21,transactions.csv
12504,8743,30,8,243.87,1950.96,2015-03-22,transactions.csv
12505,5868,29,10,110.63,1106.3,2016-09-26,transactions.csv
12506,459,50,2,172.97,345.94,2023-06-25,transactions.csv
12507,2039,6,9,350.27,3152.43,2018-07-04,transactions.csv
12508,5345,44,4,456.15,1824.6,2018-05-11,transactions.csv
12509,3707,22,10,109.9,1099.0,2016-11-01,transactions.csv
12510,179,17,7,331.94,2323.58,2023-05-13,transactions.csv
12511,4647,6,9,361.45,3253.05,2017-12-08,transactions.csv
12512,6125,1,3,488.11,1464.33,2017-04-04,transactions.csv
12513,6377,38,10,381.65,3816.5,2020-12-01,transactions.csv
12514,3712,37,5,265.87,1329.35,2016-07-12,transactions.csv
12515,6508,5,2,304.92,609.84,2023-12-25,transactions.csv
12516,7464,9,10,154.69,1546.9,2024-07-12,transactions.csv
12517,7841,21,6,101.29,607.74,2024-02-15,transactions.csv
12518,243,3,6,34.75,208.5,2016-10-02,transactions.csv
12519,1510,12,8,348.3,2786.4,2019-12-26,transactions.csv
12520,2163,26,5,286.13,1430.65,2023-05-19,transactions.csv
12521,9293,45,3,479.9,1439.7,2021-11-23,transactions.csv
12522,9829,45,3,494.12,1482.36,2021-03-30,transactions.csv
12523,3438,48,7,168.1,1176.7,2022-07-21,transactions.csv
12524,9940,44,10,332.97,3329.7,2022-05-26,transactions.csv
12525,8108,9,8,206.96,1655.68,2021-03-19,transactions.csv
12526,1216,16,8,179.46,1435.68,2015-11-08,transactions.csv
12527,5525,30,5,265.48,1327.4,2020-05-31,transactions.csv
12528,5977,12,2,277.11,554.22,2022-09-12,transactions.csv
12529,9725,10,2,239.93,479.86,2023-01-05,transactions.csv
12530,9343,7,9,283.84,2554.56,2024-02-18,transactions.csv
12531,2765,18,3,237.26,711.78,2015-01-13,transactions.csv
12532,461,47,9,333.11,2997.99,2016-02-15,transactions.csv
12533,2206,38,10,409.96,4099.6,2018-05-01,transactions.csv
12534,6669,4,2,81.42,162.84,2021-08-05,transactions.csv
12535,639,21,1,245.77,245.77,2016-05-19,transactions.csv
12536,4961,8,8,89.39,715.12,2023-08-22,transactions.csv
12537,6955,38,1,454.33,454.33,2018-06-09,transactions.csv
12538,3235,28,10,314.88,3148.8,2023-09-14,transactions.csv
12539,6559,37,1,379.83,379.83,2023-01-27,transactions.csv
12540,1290,37,7,483.97,3387.79,2018-05-14,transactions.csv
12541,5840,47,5,124.02,620.1,2018-11-09,transactions.csv
12542,7019,38,7,189.78,1328.46,2025-01-01,transactions.csv
12543,8962,42,3,56.59,169.77,2018-09-14,transactions.csv
12544,5645,45,9,186.85,1681.65,2022-06-10,transactions.csv
12545,9807,44,3,133.9,401.7,2015-12-10,transactions.csv
12546,7619,2,1,143.35,143.35,2017-01-09,transactions.csv
12547,3091,3,3,320.09,960.27,2024-05-15,transactions.csv
12548,9168,22,8,356.63,2853.04,2017-01-02,transactions.csv
12549,1131,47,2,190.24,380.48,2020-06-09,transactions.csv
12550,2696,50,1,98.56,98.56,2022-12-04,transactions.csv
12551,3409,32,6,5.29,31.74,2020-05-18,transactions.csv
12552,3498,26,8,410.75,3286.0,2024-04-03,transactions.csv
12553,1341,33,8,124.72,997.76,2023-09-10,transactions.csv
12554,5668,47,1,257.79,257.79,2019-11-11,transactions.csv
12555,4298,5,6,389.38,2336.28,2020-11-05,transactions.csv
12556,1183,30,7,71.12,497.84,2021-05-15,transactions.csv
12557,9668,32,9,90.08,810.72,2022-04-01,transactions.csv
12558,7845,29,6,74.69,448.14,2017-11-20,transactions.csv
12559,1127,3,2,132.12,264.24,2019-11-21,transactions.csv
12560,3683,7,8,121.89,975.12,2023-10-03,transactions.csv
12561,6395,30,4,23.0,92.0,2022-11-14,transactions.csv
12562,1983,45,6,318.75,1912.5,2015-03-28,transactions.csv
12563,6940,26,5,100.22,501.1,2015-04-27,transactions.csv
12564,7979,3,1,278.91,278.91,2017-10-07,transactions.csv
12565,7882,27,3,441.36,1324.08,2021-08-10,transactions.csv
12566,8278,22,4,294.26,1177.04,2020-04-26,transactions.csv
12567,5682,47,10,403.89,4038.9,2020-11-29,transactions.csv
12568,3065,20,4,61.56,246.24,2020-12-01,transactions.csv
12569,4118,13,9,170.26,1532.34,2023-02-26,transactions.csv
12570,3975,22,9,476.23,4286.07,2021-11-05,transactions.csv
12571,819,6,10,215.25,2152.5,2022-08-07,transactions.csv
12572,3153,48,6,193.56,1161.36,2017-12-01,transactions.csv
12573,7178,11,1,102.17,102.17,2023-12-09,transactions.csv
12574,2359,25,8,134.85,1078.8,2024-11-27,transactions.csv
12575,8043,12,5,260.53,1302.65,2020-06-22,transactions.csv
12576,4510,28,8,235.35,1882.8,2022-03-26,transactions.csv
12577,8659,8,9,71.22,640.98,2024-03-17,transactions.csv
12578,7460,7,10,448.72,4487.2,2024-06-26,transactions.csv
12579,4525,45,4,321.16,1284.64,2021-09-11,transactions.csv
12580,1544,3,2,488.09,976.18,2015-09-16,transactions.csv
12581,3949,48,7,442.18,3095.26,2022-12-18,transactions.csv
12582,7813,4,3,179.26,537.78,2021-01-10,transactions.csv
12583,5641,10,8,221.64,1773.12,2018-01-29,transactions.csv
12584,8532,43,3,374.51,1123.53,2024-02-07,transactions.csv
12585,9380,22,6,123.49,740.94,2020-10-31,transactions.csv
12586,5417,41,2,238.22,476.44,2023-08-18,transactions.csv
12587,5602,42,10,355.21,3552.1,2025-01-01,transactions.csv
12588,7722,30,4,328.41,1313.64,2019-08-15,transactions.csv
12589,6528,4,6,438.02,2628.12,2022-12-13,transactions.csv
12590,6270,9,3,145.36,436.08,2018-02-15,transactions.csv
12591,7730,9,7,451.87,3163.09,2015-04-18,transactions.csv
12592,8237,30,7,103.22,722.54,2015-02-04,transactions.csv
12593,8595,31,6,162.39,974.34,2018-11-20,transactions.csv
12594,9707,34,9,300.18,2701.62,2018-07-07,transactions.csv
12595,7969,34,3,66.73,200.19,2018-12-23,transactions.csv
12596,5663,34,10,248.89,2488.9,2016-05-08,transactions.csv
12597,1205,44,9,222.73,2004.57,2018-10-19,transactions.csv
12598,3756,31,3,393.71,1181.13,2016-02-01,transactions.csv
12599,6348,9,4,395.56,1582.24,2020-07-11,transactions.csv
12600,6133,4,2,367.94,735.88,2018-10-01,transactions.csv
12601,8636,38,1,252.35,252.35,2024-01-22,transactions.csv
12602,2438,22,5,489.74,2448.7,2017-12-05,transactions.csv
12603,3864,5,7,273.05,1911.35,2020-04-10,transactions.csv
12604,6324,33,4,109.06,436.24,2019-04-28,transactions.csv
12605,4202,31,4,146.02,584.08,2016-06-06,transactions.csv
12606,2549,38,7,319.7,2237.9,2015-05-19,transactions.csv
12607,1082,25,7,456.96,3198.72,2019-02-12,transactions.csv
12608,3039,19,10,455.24,4552.4,2023-04-13,transactions.csv
12609,9735,43,9,79.91,719.19,2022-08-08,transactions.csv
12610,4370,46,2,222.07,444.14,2023-11-16,transactions.csv
12611,3761,2,4,104.77,419.08,2022-02-05,transactions.csv
12612,4069,44,3,150.11,450.33,2017-09-22,transactions.csv
12613,6786,27,4,260.85,1043.4,2016-04-27,transactions.csv
12614,6425,34,3,192.13,576.39,2021-03-06,transactions.csv
12615,7146,2,1,317.32,317.32,2017-05-22,transactions.csv
12616,6102,11,5,190.36,951.8,2016-07-08,transactions.csv
12617,2023,40,3,252.91,758.73,2015-10-12,transactions.csv
12618,116,43,4,158.69,634.76,2016-05-24,transactions.csv
12619,3853,35,2,211.58,423.16,2023-04-25,transactions.csv
12620,9416,6,4,183.93,735.72,2019-08-02,transactions.csv
12621,372,15,5,369.72,1848.6,2021-03-03,transactions.csv
12622,3595,8,5,144.33,721.65,2023-08-21,transactions.csv
12623,3426,31,1,203.01,203.01,2015-01-07,transactions.csv
12624,6352,27,10,374.68,3746.8,2023-08-22,transactions.csv
12625,344,34,10,254.68,2546.8,2023-12-09,transactions.csv
12626,1607,42,1,179.99,179.99,2016-09-08,transactions.csv
12627,8974,10,1,157.33,157.33,2024-04-01,transactions.csv
12628,7660,18,3,212.26,636.78,2019-05-10,transactions.csv
12629,8239,31,3,148.88,446.64,2016-06-27,transactions.csv
12630,3274,17,9,376.74,3390.66,2020-09-28,transactions.csv
12631,7128,32,1,200.41,200.41,2024-01-26,transactions.csv
12632,4734,49,10,336.13,3361.3,2024-06-26,transactions.csv
12633,4124,17,8,269.44,2155.52,2023-02-19,transactions.csv
12634,9273,22,7,455.34,3187.38,2019-09-20,transactions.csv
12635,499,11,8,410.35,3282.8,2023-06-09,transactions.csv
12636,6613,10,4,187.04,748.16,2023-03-13,transactions.csv
12637,1302,12,7,392.57,2747.99,2024-07-08,transactions.csv
12638,1571,36,10,318.98,3189.8,2022-09-17,transactions.csv
12639,3946,45,8,220.12,1760.96,2016-05-14,transactions.csv
12640,4553,18,10,400.42,4004.2,2017-05-06,transactions.csv
12641,7887,20,7,298.35,2088.45,2022-06-27,transactions.csv
12642,639,11,10,475.53,4755.3,2015-04-20,transactions.csv
12643,3898,37,4,292.2,1168.8,2021-06-07,transactions.csv
12644,6540,18,6,202.39,1214.34,2017-07-07,transactions.csv
12645,3026,45,9,348.36,3135.24,2017-06-28,transactions.csv
12646,3542,50,7,338.79,2371.53,2019-03-13,transactions.csv
12647,2963,48,5,341.84,1709.2,2021-04-26,transactions.csv
12648,5609,9,9,375.06,3375.54,2024-10-19,transactions.csv
12649,7797,17,7,41.16,288.12,2024-04-03,transactions.csv
12650,1309,5,9,328.65,2957.85,2024-05-11,transactions.csv
12651,2222,37,5,132.08,660.4,2023-03-16,transactions.csv
12652,6642,5,1,43.53,43.53,2018-11-19,transactions.csv
12653,844,11,7,425.37,2977.59,2017-01-13,transactions.csv
12654,8729,14,6,82.58,495.48,2023-11-02,transactions.csv
12655,5748,19,5,458.75,2293.75,2022-12-02,transactions.csv
12656,1755,48,5,387.26,1936.3,2018-05-04,transactions.csv
12657,7511,47,2,473.1,946.2,2016-02-18,transactions.csv
12658,3215,40,7,64.64,452.48,2024-06-22,transactions.csv
12659,2064,28,8,150.04,1200.32,2019-11-23,transactions.csv
12660,3399,19,10,338.89,3388.9,2017-02-13,transactions.csv
12661,4227,3,5,482.03,2410.15,2024-10-02,transactions.csv
12662,9355,7,6,191.04,1146.24,2018-07-18,transactions.csv
12663,4740,35,7,433.35,3033.45,2016-03-05,transactions.csv
12664,4617,43,9,368.84,3319.56,2022-12-22,transactions.csv
12665,8169,39,2,240.09,480.18,2016-05-07,transactions.csv
12666,5673,26,2,410.34,820.68,2019-03-10,transactions.csv
12667,9030,41,8,298.26,2386.08,2018-05-22,transactions.csv
12668,1954,23,4,400.15,1600.6,2017-05-06,transactions.csv
12669,6860,34,7,297.21,2080.47,2018-03-30,transactions.csv
12670,8912,46,6,83.81,502.86,2017-01-15,transactions.csv
12671,2227,32,7,387.15,2710.05,2020-04-16,transactions.csv
12672,375,20,9,274.78,2473.02,2024-02-14,transactions.csv
12673,8483,11,6,281.02,1686.12,2016-11-27,transactions.csv
12674,8030,18,3,368.57,1105.71,2023-08-13,transactions.csv
12675,9142,22,4,399.93,1599.72,2024-10-16,transactions.csv
12676,8224,21,6,159.87,959.22,2015-12-21,transactions.csv
12677,4269,1,1,206.36,206.36,2015-07-29,transactions.csv
12678,2835,13,2,38.5,77.0,2019-11-02,transactions.csv
12679,8702,41,1,281.46,281.46,2016-04-22,transactions.csv
12680,8666,22,4,209.45,837.8,2019-01-07,transactions.csv
12681,6480,7,7,492.45,3447.15,2015-08-16,transactions.csv
12682,2503,18,6,398.67,2392.02,2022-08-23,transactions.csv
12683,3122,24,10,289.54,2895.4,2015-05-06,transactions.csv
12684,2724,49,6,27.5,165.0,2022-11-01,transactions.csv
12685,9665,31,7,325.36,2277.52,2023-02-26,transactions.csv
12686,4584,42,2,83.87,167.74,2018-02-16,transactions.csv
12687,7610,11,1,201.06,201.06,2018-11-13,transactions.csv
12688,4537,9,3,415.0,1245.0,2019-06-22,transactions.csv
12689,8756,22,7,413.07,2891.49,2019-09-10,transactions.csv
12690,4210,4,2,346.92,693.84,2019-04-23,transactions.csv
12691,8540,49,9,63.03,567.27,2020-09-08,transactions.csv
12692,1471,2,8,32.43,259.44,2024-08-10,transactions.csv
12693,4534,3,9,394.77,3552.93,2023-08-05,transactions.csv
12694,2088,35,3,15.28,45.84,2023-07-22,transactions.csv
12695,643,25,2,218.42,436.84,2023-10-04,transactions.csv
12696,8982,26,2,455.55,911.1,2019-03-24,transactions.csv
12697,1778,41,9,51.26,461.34,2018-12-08,transactions.csv
12698,4391,2,3,237.78,713.34,2020-01-23,transactions.csv
12699,991,3,6,378.78,2272.68,2016-01-28,transactions.csv
12700,5366,38,8,26.31,210.48,2018-11-11,transactions.csv
12701,6305,14,9,457.4,4116.6,2017-11-24,transactions.csv
12702,2096,47,9,257.92,2321.28,2019-08-25,transactions.csv
12703,3831,11,6,37.99,227.94,2015-04-20,transactions.csv
12704,9627,37,8,205.29,1642.32,2018-06-07,transactions.csv
12705,193,19,8,252.75,2022.0,2021-07-15,transactions.csv
12706,2506,10,5,137.1,685.5,2020-05-02,transactions.csv
12707,176,12,7,455.73,3190.11,2018-08-06,transactions.csv
12708,8840,45,2,380.74,761.48,2023-11-06,transactions.csv
12709,6026,44,4,200.19,800.76,2023-10-30,transactions.csv
12710,3724,41,10,22.94,229.4,2020-01-08,transactions.csv
12711,6830,4,4,395.82,1583.28,2022-11-07,transactions.csv
12712,2320,44,6,284.73,1708.38,2015-05-26,transactions.csv
12713,1389,37,8,197.59,1580.72,2016-01-15,transactions.csv
12714,6695,30,10,360.32,3603.2,2017-02-23,transactions.csv
12715,8227,36,9,419.57,3776.13,2023-12-25,transactions.csv
12716,2176,12,6,278.74,1672.44,2015-06-20,transactions.csv
